label,pssm_avg_A,pssm_avg_R,pssm_avg_N,pssm_avg_D,pssm_avg_C,pssm_avg_Q,pssm_avg_E,pssm_avg_G,pssm_avg_H,pssm_avg_I,pssm_avg_L,pssm_avg_K,pssm_avg_M,pssm_avg_F,pssm_avg_P,pssm_avg_S,pssm_avg_T,pssm_avg_W,pssm_avg_Y,pssm_avg_V,pssm_sum_A,pssm_sum_R,pssm_sum_N,pssm_sum_D,pssm_sum_C,pssm_sum_Q,pssm_sum_E,pssm_sum_G,pssm_sum_H,pssm_sum_I,pssm_sum_L,pssm_sum_K,pssm_sum_M,pssm_sum_F,pssm_sum_P,pssm_sum_S,pssm_sum_T,pssm_sum_W,pssm_sum_Y,pssm_sum_V,pssm_std_A,pssm_std_R,pssm_std_N,pssm_std_D,pssm_std_C,pssm_std_Q,pssm_std_E,pssm_std_G,pssm_std_H,pssm_std_I,pssm_std_L,pssm_std_K,pssm_std_M,pssm_std_F,pssm_std_P,pssm_std_S,pssm_std_T,pssm_std_W,pssm_std_Y,pssm_std_V,pssm_overall_avg,pssm_overall_std
0,-5.090909091,-3,-4.727272727,-6.272727273,-8.909090909,-3.363636364,-4.636363636,-7.909090909,-4.727272727,-2.363636364,-4.636363636,-4.363636364,-4,-8.272727273,-5.909090909,-4.909090909,-5.090909091,-9.636363636,-7.909090909,-4.090909091,-56,-33,-52,-69,-98,-37,-51,-87,-52,-26,-51,-48,-44,-91,-65,-54,-56,-106,-87,-45,1.814086296,7.183313998,3.101319367,6.619530332,6.847693706,5.31550049,6.859631583,2.547726259,2.796101182,5.239708528,6.917697988,5.02539008,4.289522118,5.100802076,1.758098146,2.022599587,1.814086296,5.608435206,2.071450963,4.036199833,-5.490909091,4.947442782
0,-2.578947368,-6.157894737,-3.578947368,-5.157894737,-9,-4.947368421,-4.368421053,-2.473684211,-5.526315789,-5.315789474,-4.789473684,-5.578947368,-4.578947368,-6.263157895,-5.368421053,-2.736842105,-4,-9.578947368,-7,-4.315789474,-49,-117,-68,-98,-171,-94,-83,-47,-105,-101,-91,-106,-87,-119,-102,-52,-76,-182,-133,-82,4.337380027,4.45050756,2.588774688,5.123618056,3.559026084,3.566412518,4.763408284,6.569021752,3.776659621,3.801354022,6.115362689,4.81104966,3.57950632,5.876904942,2.671049031,3.649080634,3.431876714,4.787898976,5.587684871,3.712630568,-5.165789474,4.71295953
0,-3.9375,-6.5625,-4.0625,-7.0625,-9.4375,-5.4375,-5.625,-7,-5.8125,-1.1875,-1.6875,-5.4375,-2.25,-4.25,-6.375,-4.375,-2.8125,-9.6875,-5.75,-2.5625,-63,-105,-65,-113,-151,-87,-90,-112,-93,-19,-27,-87,-36,-68,-102,-70,-45,-155,-92,-41,3.108456208,2.502498751,2.931865163,4.202677718,3.8117144,2.87445647,3.947573094,4.589843861,3.525502328,5.41871756,6.353148826,3.846535238,4.553387018,5.471136384,2.473189574,3.810074365,4.086053516,4.045058714,4.781910357,3.881043674,-5.065625,4.59606553
0,-1.571428571,-6.571428571,-4.380952381,-5.428571429,-9,-4.19047619,-4.238095238,-4.619047619,-6.333333333,-2.047619048,-1.761904762,-5.380952381,-0.904761905,-6.19047619,-4.714285714,-3.380952381,-1.904761905,-10.23809524,-7.714285714,-1.714285714,-33,-138,-92,-114,-189,-88,-89,-97,-133,-43,-37,-113,-19,-130,-99,-71,-40,-215,-162,-36,3.139608711,1.468721504,2.376471975,4.717747647,4.301162634,2.874352929,4.689400408,4.565919299,1.494434118,4.466275747,6.347477939,1.687488977,5.855807049,4.589325088,3.303677604,3.556349118,4.526640718,3.360130383,2.283481052,3.621365173,-4.614285714,4.559530648
0,-3.133333333,-4.8,-3,-5.066666667,-9.4,-3.2,-3.933333333,-4.333333333,-4.733333333,-5.2,-5,-5.2,-4.4,-7.2,-4.8,-2.066666667,-3.8,-9,-8,-4.866666667,-47,-72,-45,-76,-141,-48,-59,-65,-71,-78,-75,-78,-66,-108,-72,-31,-57,-135,-120,-73,2.503331114,5.466782809,4.191828786,4.832430129,4.289522118,5.83340136,4.992375139,5.052109413,3.305118685,3.72635402,5.371884479,3.609511245,2.99523431,5.505841054,2.336052837,4.817626367,4.143842247,4.971346469,4.070801957,3.795987857,-5.056666667,4.656907653
0,-3.260869565,-2.913043478,-4.347826087,-5.47826087,-8.130434783,-1.434782609,-3.695652174,-6.52173913,-3.826086957,-4.782608696,-5.173913043,-4.652173913,-3.739130435,-8.52173913,-4,-2.956521739,-4.608695652,-9.608695652,-8.565217391,-5,-75,-67,-100,-126,-187,-33,-85,-150,-88,-110,-119,-107,-86,-196,-92,-68,-106,-221,-197,-115,3.400767177,5.459878815,3.392621615,5.392499549,6.982473825,6.528441878,5.489119673,2.982823026,4.007404214,3.605003111,5.92876021,3.67557906,5.650562251,3.952784579,3.503245249,4.005431096,2.535908129,4.736119724,2.573043598,2.558408596,-5.060869565,4.896825869
0,-3.304347826,-4.347826087,-3.608695652,-5.52173913,-9.347826087,-3.739130435,-3.695652174,-5.652173913,-5.086956522,-4.173913043,-5.260869565,-5,-4.130434783,-6.47826087,-4.47826087,-1.913043478,-4.130434783,-8.652173913,-6.739130435,-5.086956522,-76,-100,-83,-127,-215,-86,-85,-130,-117,-96,-121,-115,-95,-149,-103,-44,-95,-199,-155,-117,3.211269681,5.25364545,3.201407793,5.476143012,4.829913378,4.750286033,6.738186852,3.213730424,1.951993002,3.700763728,4.891712763,4.522670169,2.43654651,7.108698674,3.591271808,5.230270665,3.123290046,5.192728269,3.608290848,3.489113504,-5.017391304,4.699181443
0,-3.444444444,-5.111111111,-3.555555556,-5.5,-10.33333333,-3.055555556,-3.944444444,-5.833333333,-4.722222222,-4.5,-4.722222222,-4.833333333,-4.722222222,-8,-4.722222222,-3.777777778,-3.777777778,-10.5,-7.777777778,-4.611111111,-62,-92,-64,-99,-186,-55,-71,-105,-85,-81,-85,-87,-85,-144,-85,-68,-68,-189,-140,-83,3.293884212,5.31245915,3.433780668,4.961617383,3.662207627,5.058158491,5.150353754,5.215925839,3.268486888,4.409214949,5.778311941,2.874840149,3.561320898,4.498365716,4.084483631,2.921634425,4.305339442,4.805021883,5.253072553,2.681941546,-5.372222222,4.692820232
0,-2.75,-6.8125,-1.25,-1.1875,-10.1875,-2.1875,-0.6875,-5.125,-3.9375,-5.625,-7.4375,-4.5,-6.75,-9.4375,-5.3125,-2.25,-3.0625,-11.1875,-6.875,-5.8125,-44,-109,-20,-19,-163,-35,-11,-82,-63,-90,-119,-72,-108,-151,-85,-36,-49,-179,-110,-93,2.435843454,3.187867626,2.380476143,6.155959172,4.84725008,4.460474564,5.723853597,3.201562119,3.940706366,2.276693509,4.426718122,1.712697677,3.415650255,5.137687547,2.914761282,4.56800467,4.567548577,4.75,5.057996968,1.759498034,-5.11875,4.912829983
0,-1.863636364,-6.5,-3.363636364,-4.318181818,-9.272727273,-3.272727273,-2.772727273,-5.409090909,-5.136363636,-2.772727273,-4.272727273,-5.318181818,-3.818181818,-8.227272727,-4.590909091,-2.727272727,-1.454545455,-11.45454545,-7.181818182,-2.272727273,-41,-143,-74,-95,-204,-72,-61,-119,-113,-61,-94,-117,-84,-181,-101,-60,-32,-252,-158,-50,3.15165043,2.262531242,2.887501054,4.912436731,4.199567077,3.692744729,5.388981865,2.612407955,3.602848801,4.093337423,5.504818826,2.23364668,3.095870731,3.676590271,1.893826836,4.355421561,5.252910964,3.996751928,1.651445648,4.495307799,-4.8,4.519754619
0,-4,-4.25,-4.416666667,-6.166666667,-10.91666667,-3.083333333,-4.333333333,-6.083333333,-4.25,-4.333333333,-3.75,-4.5,-3.75,-8.333333333,-5.166666667,-4.666666667,-5.416666667,-9.666666667,-8.083333333,-3.916666667,-48,-51,-53,-74,-131,-37,-52,-73,-51,-52,-45,-54,-45,-100,-62,-56,-65,-116,-97,-47,3.861229197,6.383572667,2.745519766,5.201980975,3.848455023,2.937479852,5.836146508,4.71859635,4.594957711,3.626501779,6.797392548,4.719399037,3.792936018,4.141438778,1.749458791,2.570225789,1.975225342,5.382350506,2.391588796,4.187825067,-5.454166667,4.620378697
0,-5.470588235,-2.529411765,-4.470588235,-5.588235294,-9.352941176,-3.235294118,-4.352941176,-8.529411765,-4.058823529,-4.764705882,-4.588235294,-4.352941176,-2.941176471,-8.176470588,-7.176470588,-4.117647059,-5.411764706,-8.470588235,-7.352941176,-5.352941176,-93,-43,-76,-95,-159,-55,-74,-145,-69,-81,-78,-74,-50,-139,-122,-70,-92,-144,-125,-91,4.718549129,5.767556318,5.432743863,8.292005363,6.735550984,6.694488514,8.200161404,4.758119995,5.617724052,5.178433785,5.948306729,5.798072702,7.660536765,4.376575347,5.002940312,4.181542074,4.458963214,7.027781007,5.904883323,5.171329332,-5.514705882,6.109040184
0,-4.2,-3.96,-2.2,-4.88,-8.08,-4.32,-4.6,-5.64,-3.92,-3.12,-4.48,-4.2,-3.64,-5.96,-5.44,-2.84,-3.52,-6.72,-5.52,-4.44,-105,-99,-55,-122,-202,-108,-115,-141,-98,-78,-112,-105,-91,-149,-136,-71,-88,-168,-138,-111,2.598076211,5.41971709,4.991659711,6.293647591,4.974267115,4.4881325,5.346338311,4.855237722,2.119748413,3.515679166,5.620794724,4.509249753,4.461688768,5.667744995,3.453018004,3.578640338,3.969886648,5.319147801,4.735680169,3.583294573,-4.584,4.69712082
0,-2.666666667,-5.238095238,-4.19047619,-5.19047619,-9.380952381,-4.476190476,-3.238095238,-4.380952381,-5.904761905,-3.904761905,-5.476190476,-5.428571429,-4.285714286,-6.047619048,-3.80952381,-3,-3.857142857,-10.80952381,-7.619047619,-4,-56,-110,-88,-109,-197,-94,-68,-92,-124,-82,-115,-114,-90,-127,-80,-63,-81,-227,-160,-84,3.692334402,4.581536444,3.68264915,5.153824285,3.15398463,3.816006389,6.015852075,4.914022695,2.467889015,4.938671501,4.094130526,4.342481187,4.451324041,6.538166337,5.2594586,2.93257566,2.885926442,4.445436397,4.455066672,4.266145802,-5.145238095,4.759987114
0,-3.571428571,-5.952380952,-2.523809524,-4.142857143,-9.80952381,-4.285714286,-3.619047619,-4.952380952,-4.571428571,-5,-6,-4.571428571,-5.047619048,-6.619047619,-5.666666667,-3.380952381,-3.571428571,-10.85714286,-6.285714286,-5.19047619,-75,-125,-53,-87,-206,-90,-76,-104,-96,-105,-126,-96,-106,-139,-119,-71,-75,-228,-132,-109,3.279808357,3.827220799,3.78971038,5.850518903,3.655393927,4.551294949,5.40810679,5.517936122,4.296177703,4.449719092,4.711687596,4.985693819,4.477456761,6.888223214,3.825354014,3.089922175,4.249369701,4.281188086,6.701812122,3.340943693,-5.280952381,4.976336293
0,-2.272727273,-5.727272727,-6.090909091,-7.454545455,-8.181818182,-4.909090909,-5.454545455,-5.363636364,-6.272727273,-4.181818182,-4.363636364,-6.545454545,-3.454545455,-8.090909091,-4.090909091,-3.727272727,-4.818181818,-11.54545455,-8.727272727,-2.909090909,-25,-63,-67,-82,-90,-54,-60,-59,-69,-46,-48,-72,-38,-89,-45,-41,-53,-127,-96,-32,4.584559065,4.859854094,2.700168345,5.02719875,7.040144627,3.753785968,5.428879007,4.801514912,2.195035721,3.682884245,6.960929927,3.697665111,6.361817922,3.64566991,4.700096711,2.796101182,2.400757456,4.676828762,2.7601054,3.935849221,-5.709090909,4.834244238
0,-2.777777778,-5.055555556,-2.055555556,-2.5,-10,-2.777777778,-1.777777778,-4.222222222,-4.444444444,-4,-5.055555556,-3.944444444,-3.833333333,-7.722222222,-5.222222222,-2.777777778,-3.666666667,-9.833333333,-7.555555556,-4.333333333,-50,-91,-37,-45,-180,-50,-32,-76,-80,-72,-91,-71,-69,-139,-94,-50,-66,-177,-136,-78,3.439486206,5.127460353,4.179392332,6.031778589,3.531372005,4.439866924,6.188752184,4.453096154,2.357022604,4.144450577,5.138919802,4.15114757,4.475423082,5.6235383,1.957055278,3.335293541,3.086974533,4.805021883,2.894664915,3.678234871,-4.677777778,4.776278835
0,-3.181818182,-5.909090909,-4.272727273,-5.454545455,-9.818181818,-4.818181818,-3.727272727,-5.090909091,-6.636363636,-3.363636364,-5.727272727,-4.727272727,-3.272727273,-7.363636364,-4.727272727,-3.090909091,-3.272727273,-12.27272727,-7.818181818,-3.727272727,-35,-65,-47,-60,-108,-53,-41,-56,-73,-37,-63,-52,-36,-81,-52,-34,-36,-135,-86,-41,2.638870282,3.015113446,3.289100457,4.906396567,3.945077485,4.020402513,6.00151496,4.459922543,1.911686547,5.220588612,3.770700441,5.120369305,5.405384521,6.741998625,4.734784242,3.64566991,4.173509533,4.100997661,4.118693526,4.734784242,-5.413636364,4.837993147
0,-4,-5.666666667,-4.4,-7.266666667,-5,-6.133333333,-6.733333333,-6.8,-4.333333333,-5.2,-7.933333333,-7.6,-7.066666667,-7.866666667,-4.066666667,-2.4,-4.666666667,-11.53333333,-6.533333333,-5.333333333,-60,-85,-66,-109,-75,-92,-101,-102,-65,-78,-119,-114,-106,-118,-61,-36,-70,-173,-98,-80,4.053217417,2.742956347,5.448459809,6.017434986,8.544003745,5.914469746,6.261750858,3.384840152,5.996030433,4.601242068,5.105552533,4.79285182,6.529785237,6.081196624,5.560918047,4.45292841,3.132015934,4.485956924,4.389381126,2.794552524,-6.026666667,5.387574181
0,-3.368421053,-4.526315789,-2.631578947,-4,-9.315789474,-2.473684211,-3.473684211,-4.842105263,-2.947368421,-4.894736842,-6.631578947,-4.736842105,-5.842105263,-7.947368421,-5.263157895,-3.210526316,-3.526315789,-10.42105263,-7.052631579,-4.894736842,-64,-86,-50,-76,-177,-47,-66,-92,-56,-93,-126,-90,-111,-151,-100,-61,-67,-198,-134,-93,3.040660131,5.79624803,3.654685369,5.426273532,3.215459732,5.541444066,5.440265731,4.980664368,5.264911988,4.319140049,3.218186624,3.380369889,2.967661966,5.542499278,2.077447827,2.760413563,4.765249452,4.902559303,5.512346589,4.319140049,-5.1,4.835776757
0,-2.529411765,-4.705882353,-1.058823529,-3.529411765,-8.294117647,-3.058823529,-3.176470588,-3.941176471,-2.529411765,-7.176470588,-7.470588235,-4.764705882,-7.470588235,-8.176470588,-3.294117647,-1.588235294,-3.941176471,-10.05882353,-7.294117647,-6.117647059,-43,-80,-18,-60,-141,-52,-54,-67,-43,-122,-127,-81,-127,-139,-56,-27,-67,-171,-124,-104,4.01742528,4.440786894,4.788927179,4.185057453,3.255086517,4.46473107,3.728861993,5.320603681,5.33991628,2.157408576,1.699913493,2.750668368,2.426871625,3.450277056,5.108384112,3.675235087,2.609372248,4.616148127,6.01835428,1.763602596,-5.008823529,4.597625196
0,-4.434782609,-5.652173913,-2.739130435,-5.304347826,-10.69565217,-5.391304348,-5,-6.130434783,-6.130434783,-2.695652174,-4.565217391,-3.826086957,-3.913043478,-6.652173913,-5.913043478,-3.826086957,-3.304347826,-10.7826087,-7.043478261,-4.695652174,-102,-130,-63,-122,-246,-124,-115,-141,-141,-62,-105,-88,-90,-153,-136,-88,-76,-248,-162,-108,2.483144761,3.241894727,4.464174476,5.480832573,3.734784679,3.313047628,4.421024151,4.789233644,2.49188406,5.76379596,5.558172418,5.989780493,3.591822068,6.691980925,3.540840212,3.48571336,4.072466112,3.907527953,3.85508237,3.9362509,-5.434782609,4.790625692
0,-4,-4.833333333,-3,-5.833333333,-8.666666667,-5.5,-5.5,-5.666666667,-5.444444444,-4.666666667,-7.777777778,-4.277777778,-5.777777778,-8.722222222,-6.055555556,-2.611111111,-3.388888889,-10.61111111,-6.944444444,-6.277777778,-72,-87,-54,-105,-156,-99,-99,-102,-98,-84,-140,-77,-104,-157,-109,-47,-61,-191,-125,-113,4.101649596,5.512018953,5.291502622,6.041522987,7.553729114,5.762454542,6.706011351,4.311407577,2.705598166,3.378130357,4.820978123,7.567776545,3.949021555,7.250197203,2.363253545,3.46645927,4.407732362,4.754426902,4.15114757,2.585151163,-5.777777778,5.315653567
0,-3.277777778,-5.666666667,-1.5,-2.833333333,-9.388888889,-3.388888889,-2.888888889,-4.555555556,-4.055555556,-4.277777778,-6.111111111,-4.555555556,-5.666666667,-8.277777778,-5.666666667,-2.666666667,-3.277777778,-10.61111111,-7.111111111,-4.277777778,-59,-102,-27,-51,-169,-61,-52,-82,-73,-77,-110,-82,-102,-149,-102,-48,-59,-191,-128,-77,2.217724206,4.325029752,4.949747468,5.963121962,4.060409844,5.019244013,4.350644156,4.865511547,3.226220193,4.495822316,4.431025494,2.874271718,3.741657387,4.212105182,2.612188625,4.043876998,3.322039692,4.52624879,5.074606782,4.81181824,-5.002777778,4.732569546
0,-3.166666667,-6.277777778,-2.111111111,-4.5,-8.944444444,-4.722222222,-4.555555556,-5.833333333,-3.611111111,-4.666666667,-5.611111111,-5.5,-6.111111111,-8.111111111,-6.111111111,-3.555555556,-4,-9.666666667,-5.555555556,-4.5,-57,-113,-38,-81,-161,-85,-82,-105,-65,-84,-101,-99,-110,-146,-110,-64,-72,-174,-100,-81,4.74341649,2.739805823,5.839912256,6.688444821,6.024188715,4.836206043,5.490336133,4.409214949,4.487091143,3.597384671,5.467969716,4.780474995,4.431025494,4.25494714,3.215566712,2.894664915,4.05839725,6.695037671,4.328051079,5.305380177,-5.355555556,5.051536864
0,-3.727272727,-4.954545455,-2.772727273,-3.363636364,-10.40909091,-1.818181818,-2.090909091,-6.5,-3.590909091,-4.227272727,-5.363636364,-3.590909091,-3.863636364,-7.545454545,-5.954545455,-3.590909091,-3.5,-10,-6.409090909,-4.863636364,-82,-109,-61,-74,-229,-40,-46,-143,-79,-93,-118,-79,-85,-166,-131,-79,-77,-220,-141,-107,3.268636212,4.099677952,3.571471861,5.932520981,3.874938905,6.441209319,5.739662267,3.143398222,3.246376602,3.753497647,3.811579532,4.500360736,5.120411577,6.330028757,3.093422711,3.080802167,3.814134115,6.286796444,5.762432447,4.279468754,-4.906818182,5.047767181
0,-2.916666667,-4.666666667,-5.166666667,-7.083333333,-8.416666667,-2.833333333,-4.833333333,-6.916666667,-3.5,-5.916666667,-5.25,-6.25,-5.833333333,-9,-1.583333333,-3.583333333,-4.666666667,-11.33333333,-9,-4.916666667,-35,-56,-62,-85,-101,-34,-58,-83,-42,-71,-63,-75,-70,-108,-19,-43,-56,-136,-108,-59,4.273774855,5.05125247,2.823065173,4.981024599,6.707639245,5.113855214,5.589492306,2.968266508,4.582575695,3.028901191,6.2830942,3.414541098,4.302923601,3.592922336,6.052172162,2.712205856,3.626501779,4.773665132,3.813850357,2.234373344,-5.683333333,4.886176647
0,-2.916666667,-5.833333333,-2.75,-2.583333333,-10,-2.583333333,-1.916666667,-5.333333333,-4.916666667,-5.916666667,-7.666666667,-3.666666667,-6.166666667,-11.41666667,-4.25,-3,-4.416666667,-12.66666667,-8.916666667,-6.25,-35,-70,-33,-31,-120,-31,-23,-64,-59,-71,-92,-44,-74,-137,-51,-36,-53,-152,-107,-75,3.654594452,3.809875525,3.792936018,6.881573992,7.422325046,5.071459057,6.156420644,2.708012802,2.1514618,1.880924982,5.399214309,5.804909103,4.17423555,3.800916955,4.515126093,3.384456449,2.353269808,3.626501779,2.503028469,2.301185465,-5.658333333,5.145379535
0,-3.368421053,-7.736842105,-3.473684211,-4.684210526,-11.31578947,-5.157894737,-4.210526316,0.684210526,-7.052631579,-8.421052632,-7.578947368,-5.157894737,-6.052631579,-8.842105263,-5.473684211,-3.421052632,-5.631578947,-13.31578947,-11.89473684,-5.684210526,-64,-147,-66,-89,-215,-98,-80,13,-134,-160,-144,-98,-115,-168,-104,-65,-107,-253,-226,-108,2.113725682,3.664273541,2.245202813,3.944794482,2.539742585,2.672143499,3.392458096,7.760674595,4.300822715,3.775885319,5.928422963,4.50016244,5.690866798,3.270459667,3.356062856,2.316985337,1.211542924,3.198135422,3.298058972,2.029029094,-6.389473684,4.940796307
0,-4.083333333,-5.416666667,-2.5,-5,-10.75,-3.666666667,-4.333333333,-3.666666667,-4.25,-6.083333333,-4.916666667,-4.75,-4.833333333,-7.833333333,-4.75,-3.5,-5.25,-10.5,-9.083333333,-5.416666667,-49,-65,-30,-60,-129,-44,-52,-44,-51,-73,-59,-57,-58,-94,-57,-42,-63,-126,-109,-65,2.065224326,5.124953806,5.518563713,5.460602697,2.864357773,2.774341309,4.63844279,6.343691689,5.429297627,3.895412998,6.302356462,2.98861476,6.220688844,3.242707436,4.180582821,2.746899078,1.815338686,4.852365871,4.166060562,2.429303429,-5.529166667,4.753856256
0,-3.444444444,-6.333333333,-2.666666667,-4.055555556,-9.888888889,-5.222222222,-3.5,-5.222222222,-6,-4,-6.777777778,-3.888888889,-5.277777778,-8.277777778,-5.888888889,-3.5,-2.944444444,-12.66666667,-7,-4.722222222,-62,-114,-48,-73,-178,-94,-63,-94,-108,-72,-122,-70,-95,-149,-106,-63,-53,-228,-126,-85,3.416606886,3.395498751,3.757345747,5.296749527,3.595567351,3.781620499,5.22719135,5.116933314,2.351470128,5.390623668,3.135293505,5.779160217,3.426635386,6.405930667,4.282507359,2.502939448,4.15114757,3.613699424,5.677613417,4.482719179,-5.563888889,4.900830586
0,-2.111111111,-6.555555556,-4.333333333,-5.111111111,-8.111111111,-5.666666667,-4.277777778,-3.111111111,-6.388888889,-5.777777778,-7.722222222,-6.944444444,-6.555555556,-7.5,-4.222222222,-2.444444444,-4.555555556,-12.33333333,-8.611111111,-5,-38,-118,-78,-92,-146,-102,-77,-56,-115,-104,-139,-125,-118,-135,-76,-44,-82,-222,-155,-90,4.056786455,4.422166387,3.199264621,6.03800599,5.550716847,4.379094722,6.238453386,5.717762714,2.118237027,4.941487696,3.494627062,3.73335084,3.052910323,6.741007081,5.128416285,2.874271718,3.399346342,4.874905731,4.983961204,3.378130357,-5.866666667,5.019296099
0,-3.8,-4.65,-3.9,-5.25,-8.85,-4.35,-4,-6.4,-4.1,-4.25,-4.85,-5.2,-4.8,-5.3,-4.3,-3.65,-4.35,-7.65,-4.7,-5.2,-76,-93,-78,-105,-177,-87,-80,-128,-82,-85,-97,-104,-96,-106,-86,-73,-87,-153,-94,-104,3.088177797,5.993636977,2.693071031,6.306846739,3.616846547,3.856300381,5.486826328,3.676382661,2.35975021,3.537394224,5.264328817,4.073017761,4.443801123,7.041979387,5.768334613,3.166851333,2.75824124,6.115338782,7.469939759,3.442765107,-4.9775,4.804372358
0,-2.05,-4.6,-1.9,-2.85,-8.75,-3.05,-2.8,-4.75,-3.95,-3.7,-5.25,-3.85,-4.7,-7.65,-5.1,-2.15,-2.9,-9.35,-7.15,-3.85,-41,-92,-38,-57,-175,-61,-56,-95,-79,-74,-105,-77,-94,-153,-102,-43,-58,-187,-143,-77,4.236122855,3.733208018,4.435502701,5.527681535,3.654485348,4.882568349,5.187028355,3.683176547,3.575869419,4.824280694,4.140620345,4.671019273,3.55557383,4.858795606,2.731878089,3.910512148,3.669217613,6.409491317,2.230765741,5.612720515,-4.5175,4.772283913
0,-1.526315789,-3.578947368,-3.736842105,-5.105263158,-8.736842105,-2.052631579,-3.684210526,-4.105263158,-4.684210526,-4.631578947,-4.526315789,-4.578947368,-4.052631579,-8.578947368,-3.421052632,-2.105263158,-2.894736842,-9.578947368,-9,-3,-29,-68,-71,-97,-166,-39,-70,-78,-89,-88,-86,-87,-77,-163,-65,-40,-55,-182,-171,-57,4.087493405,5.747615829,2.376788339,3.557382572,3.194476227,5.093281896,4.177354713,4.863637606,3.074132788,3.235403569,5.305850241,2.834623029,2.414624061,2.987302564,3.132549361,3.572965417,3.928453708,4.337380027,2.236067977,4.203173404,-4.678947368,4.413147695
0,-4.071428571,-4.5,-2.857142857,-4.357142857,-10.07142857,-3.642857143,-2.928571429,-5.285714286,-4.571428571,-6.785714286,-6.928571429,-3.357142857,-6.642857143,-8.714285714,-5.214285714,-3.571428571,-5.071428571,-9.785714286,-6.571428571,-6.571428571,-57,-63,-40,-61,-141,-51,-41,-74,-64,-95,-97,-47,-93,-122,-73,-50,-71,-137,-92,-92,4.122439265,5.867118281,3.134354132,5.772709574,3.751190287,5.168054877,5.823880357,5.941102869,2.709365118,2.190137735,3.221664303,5.108170572,3.177012212,5.440992153,5.010428685,2.027286391,2.017778127,7.577076475,7.387247699,2.208873215,-5.575,4.995149433
0,-4.352941176,-2.176470588,-3.294117647,-5.352941176,-10.35294118,-2.529411765,-4.352941176,-6.823529412,-4.294117647,-4.470588235,-5.176470588,-2.058823529,-3.117647059,-8.705882353,-5,-3.294117647,-4.176470588,-9,-8.470588235,-5.411764706,-74,-37,-56,-91,-176,-43,-74,-116,-73,-76,-88,-35,-53,-148,-85,-56,-71,-153,-144,-92,3.604531462,5.790458683,3.196965473,5.290807789,4.358055422,3.50210021,4.471313796,3.066661338,4.355523876,3.970479301,5.468492641,5.005878897,4.871888147,4.426690438,2.236067977,4.011930737,2.404040716,4.808846015,2.211267935,3.222165877,-5.120588235,4.645698796
0,-3.590909091,-3.318181818,-3.454545455,-4.818181818,-7.272727273,-4,-4.227272727,-5.363636364,-4.363636364,-4.136363636,-7.227272727,-4.954545455,-5.545454545,-8.863636364,-5,-2.863636364,-3.818181818,-9.681818182,-7.454545455,-4.181818182,-79,-73,-76,-106,-160,-88,-93,-118,-96,-91,-159,-109,-122,-195,-110,-63,-84,-213,-164,-92,3.837894896,6.151936309,4.925417775,6.044567523,6.348466768,5.537749242,6.070473569,4.562220163,3.619332411,5.285158506,3.728038143,4.623720134,5.124425847,3.24103826,3.940026589,2.605771151,3.94771017,7.107248906,3.460350557,5.628468147,-5.206818182,5.168123351
0,-2,-3.666666667,-3.111111111,-5.055555556,-6,-4.111111111,-4.333333333,-4.944444444,-4.944444444,-4.222222222,-6,-4.5,-4.055555556,-7.055555556,-4.444444444,-0.722222222,-2.388888889,-8.722222222,-6.611111111,-4.166666667,-36,-66,-56,-91,-108,-74,-78,-89,-89,-76,-108,-81,-73,-127,-80,-13,-43,-157,-119,-75,3.985266985,4.970501217,4.013050606,4.976086606,5.423261445,5.063001771,4.67785773,3.605098061,2.508156629,3.781620499,4.498365716,4.032952502,4.504536566,4.465188517,2.853732792,4.99182338,3.912857973,4.650180965,4.272193112,4.047511945,-4.552777778,4.553691184
0,-4.578947368,-4.684210526,-3.894736842,-6.157894737,-7.526315789,-5.052631579,-5.421052632,-7.736842105,-4.263157895,-3,-4,-5.736842105,-4.894736842,-5.789473684,-6.684210526,-4.368421053,-4.105263158,-7.842105263,-4.894736842,-4.052631579,-87,-89,-74,-117,-143,-96,-103,-147,-81,-57,-76,-109,-93,-110,-127,-83,-78,-149,-93,-77,3.501044122,5.426812361,4.495611896,6.508653709,6.021889894,5.169071314,6.57702896,3.159502515,3.941828471,5.446711546,5.821416399,4.507304014,4.954175981,5.442415185,2.925987613,2.314460012,4.759723811,6.56813146,4.965377202,5.275453474,-5.234210526,5.075263867
0,-5,-5.571428571,-3.857142857,-5.571428571,-11.71428571,-4.642857143,-4.071428571,-7.714285714,-5.5,-4.214285714,-5.071428571,-4.571428571,-5.071428571,-7,-6.928571429,-4.857142857,-5.428571429,-8.642857143,-6.071428571,-6.071428571,-70,-78,-54,-78,-164,-65,-57,-108,-77,-59,-71,-64,-71,-98,-97,-68,-76,-121,-85,-85,4.367713713,5.25816999,3.009143575,7.132960176,3.851644433,4.797549741,7.539274457,3.950239943,1.743118337,4.577177018,5.837073631,5.905854797,4.304993267,7.306477632,3.245453286,2.178819118,2.709365118,7.909168417,5.312746439,4.122439265,-5.878571429,5.19679552
